date,datetime,cash_type,card,money,coffee_name
2024-10-29,07:35.7,card,ANON-0000-0000-0799,35.76,Latte
2024-10-30,52:05.5,card,ANON-0000-0000-0703,35.76,Latte
2024-10-30,46:26.8,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-30,47:29.3,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-30,11:29.4,card,ANON-0000-0000-0837,35.76,Latte
2024-10-30,31:53.2,card,ANON-0000-0000-0838,35.76,Latte
2024-10-30,33:07.7,card,ANON-0000-0000-0838,35.76,Latte
2024-10-30,08:45.9,card,ANON-0000-0000-0375,35.76,Latte
2024-10-30,09:46.8,card,ANON-0000-0000-0375,25.96,Americano
2024-10-30,10:58.4,card,ANON-0000-0000-0734,30.86,Americano with Milk
2024-10-30,37:00.8,card,ANON-0000-0000-0839,25.96,Americano
2024-10-30,05:15.2,card,ANON-0000-0000-0507,35.76,Latte
2024-10-30,07:03.0,card,ANON-0000-0000-0507,35.76,Latte
2024-10-30,04:48.4,card,ANON-0000-0000-0840,30.86,Americano with Milk
2024-10-30,08:12.5,card,ANON-0000-0000-0841,35.76,Hot Chocolate
2024-10-30,18:31.5,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-10-30,43:21.2,card,ANON-0000-0000-0842,30.86,Americano with Milk
2024-10-31,54:17.3,card,ANON-0000-0000-0703,35.76,Latte
2024-10-31,38:53.9,card,ANON-0000-0000-0683,35.76,Latte
2024-10-31,18:19.1,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-31,59:26.7,card,ANON-0000-0000-0843,35.76,Latte
2024-10-31,00:31.0,card,ANON-0000-0000-0844,30.86,Americano with Milk
2024-11-01,24:03.4,card,ANON-0000-0000-0842,35.76,Cocoa
2024-11-01,30:57.6,card,ANON-0000-0000-0304,25.96,Americano
2024-11-01,54:50.4,card,ANON-0000-0000-0612,35.76,Latte
2024-11-01,41:26.5,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-01,42:18.4,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-01,55:42.4,card,ANON-0000-0000-0845,25.96,Cortado
2024-11-01,41:55.9,card,ANON-0000-0000-0695,30.86,Americano with Milk
2024-11-02,19:44.3,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-02,25:46.0,card,ANON-0000-0000-0828,35.76,Cocoa
2024-11-02,33:09.6,card,ANON-0000-0000-0097,30.86,Americano with Milk
2024-11-02,54:14.6,card,ANON-0000-0000-0846,30.86,Americano with Milk
2024-11-02,24:15.9,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-11-02,25:57.0,card,ANON-0000-0000-0507,35.76,Latte
2024-11-02,37:05.0,card,ANON-0000-0000-0847,35.76,Latte
2024-11-02,18:27.2,card,ANON-0000-0000-0620,30.86,Americano with Milk
2024-11-02,58:23.5,card,ANON-0000-0000-0848,25.96,Americano
2024-11-03,23:00.4,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-03,47:06.0,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-11-03,48:12.0,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-11-03,13:51.4,card,ANON-0000-0000-0849,35.76,Latte
2024-11-03,14:56.7,card,ANON-0000-0000-0849,30.86,Americano with Milk
2024-11-03,18:24.7,card,ANON-0000-0000-0228,35.76,Cocoa
2024-11-03,44:18.5,card,ANON-0000-0000-0850,25.96,Americano
2024-11-03,59:01.1,card,ANON-0000-0000-0851,30.86,Americano with Milk
2024-11-03,15:17.7,card,ANON-0000-0000-0622,35.76,Hot Chocolate
2024-11-03,16:43.5,card,ANON-0000-0000-0622,35.76,Hot Chocolate
2024-11-03,20:37.1,card,ANON-0000-0000-0852,25.96,Americano
2024-11-03,21:46.1,card,ANON-0000-0000-0852,25.96,Americano
2024-11-03,26:14.6,card,ANON-0000-0000-0225,35.76,Cocoa
2024-11-04,43:36.9,card,ANON-0000-0000-0696,35.76,Latte
2024-11-04,37:33.3,card,ANON-0000-0000-0276,35.76,Latte
2024-11-04,38:58.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-04,33:35.8,card,ANON-0000-0000-0853,25.96,Americano
2024-11-04,35:06.1,card,ANON-0000-0000-0854,30.86,Americano with Milk
2024-11-04,44:38.1,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-04,45:20.0,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-05,49:31.6,card,ANON-0000-0000-0696,35.76,Cocoa
2024-11-05,05:41.8,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-05,12:12.3,card,ANON-0000-0000-0731,35.76,Cappuccino
2024-11-05,13:40.4,card,ANON-0000-0000-0731,30.86,Americano with Milk
2024-11-05,41:44.3,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024-11-05,47:29.9,card,ANON-0000-0000-0855,35.76,Cocoa
2024-11-05,48:22.5,card,ANON-0000-0000-0856,35.76,Latte
2024-11-05,36:37.9,card,ANON-0000-0000-0857,35.76,Latte
2024-11-05,41:48.0,card,ANON-0000-0000-0858,35.76,Latte
2024-11-05,52:56.3,card,ANON-0000-0000-0455,35.76,Cappuccino
2024-11-05,54:10.7,card,ANON-0000-0000-0455,35.76,Cappuccino
2024-11-05,55:18.6,card,ANON-0000-0000-0455,35.76,Cappuccino
2024-11-05,40:44.7,card,ANON-0000-0000-0859,35.76,Cocoa
2024-11-05,42:02.8,card,ANON-0000-0000-0859,35.76,Cocoa
2024-11-05,54:19.6,card,ANON-0000-0000-0722,35.76,Hot Chocolate
2024-11-05,05:50.6,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-11-05,06:39.0,card,ANON-0000-0000-0637,30.86,Americano with Milk
2024-11-06,11:25.1,card,ANON-0000-0000-0570,35.76,Latte
2024-11-06,45:31.2,card,ANON-0000-0000-0860,21.06,Espresso
2024-11-06,15:32.9,card,ANON-0000-0000-0742,25.96,Americano
2024-11-06,44:16.5,card,ANON-0000-0000-0622,35.76,Cappuccino
2024-11-06,00:43.8,card,ANON-0000-0000-0861,35.76,Latte
2024-11-06,02:05.1,card,ANON-0000-0000-0862,35.76,Cappuccino
2024-11-06,40:42.9,card,ANON-0000-0000-0863,35.76,Hot Chocolate
2024-11-06,41:30.7,card,ANON-0000-0000-0863,35.76,Hot Chocolate
2024-11-07,17:16.0,card,ANON-0000-0000-0864,35.76,Latte
2024-11-07,50:10.6,card,ANON-0000-0000-0865,25.96,Americano
2024-11-07,39:39.4,card,ANON-0000-0000-0866,25.96,Americano
2024-11-07,17:33.7,card,ANON-0000-0000-0828,35.76,Cocoa
2024-11-07,20:14.8,card,ANON-0000-0000-0867,35.76,Hot Chocolate
2024-11-07,21:38.0,card,ANON-0000-0000-0867,35.76,Latte
2024-11-07,02:30.7,card,ANON-0000-0000-0507,35.76,Latte
2024-11-08,05:42.1,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-08,47:30.9,card,ANON-0000-0000-0375,25.96,Americano
2024-11-08,48:59.7,card,ANON-0000-0000-0375,25.96,Americano
2024-11-08,47:11.4,card,ANON-0000-0000-0494,35.76,Cappuccino
2024-11-08,25:13.4,card,ANON-0000-0000-0868,35.76,Latte
2024-11-08,26:17.6,card,ANON-0000-0000-0868,35.76,Latte
2024-11-08,33:02.9,card,ANON-0000-0000-0869,30.86,Americano with Milk
2024-11-08,55:28.0,card,ANON-0000-0000-0870,30.86,Americano with Milk
2024-11-08,13:32.2,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-08,14:24.3,card,ANON-0000-0000-0872,35.76,Hot Chocolate
2024-11-08,15:20.0,card,ANON-0000-0000-0872,35.76,Hot Chocolate
2024-11-08,27:09.7,card,ANON-0000-0000-0690,35.76,Latte
2024-11-09,08:18.8,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-09,02:08.0,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-09,03:00.6,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-09,08:44.2,card,ANON-0000-0000-0873,35.76,Latte
2024-11-09,50:14.7,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-09,50:55.2,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-09,21:51.6,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024-11-09,22:50.4,card,ANON-0000-0000-0874,35.76,Hot Chocolate
2024-11-09,37:33.2,card,ANON-0000-0000-0875,25.96,Americano
2024-11-09,29:50.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-09,15:47.8,card,ANON-0000-0000-0570,35.76,Latte
2024-11-09,16:52.4,card,ANON-0000-0000-0570,35.76,Cocoa
2024-11-09,42:04.5,card,ANON-0000-0000-0876,25.96,Americano
2024-11-09,43:27.5,card,ANON-0000-0000-0876,35.76,Latte
2024-11-09,13:27.7,card,ANON-0000-0000-0877,35.76,Cocoa
2024-11-09,52:58.1,card,ANON-0000-0000-0878,25.96,Americano
2024-11-09,54:19.1,card,ANON-0000-0000-0879,25.96,Americano
2024-11-10,46:21.8,card,ANON-0000-0000-0880,25.96,Americano
2024-11-10,52:47.9,card,ANON-0000-0000-0881,35.76,Cocoa
2024-11-10,12:53.4,card,ANON-0000-0000-0882,35.76,Hot Chocolate
2024-11-10,14:03.6,card,ANON-0000-0000-0883,35.76,Hot Chocolate
2024-11-10,38:08.1,card,ANON-0000-0000-0884,35.76,Cappuccino
2024-11-10,39:06.8,card,ANON-0000-0000-0884,35.76,Cappuccino
2024-11-11,48:26.8,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-11,52:25.8,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-11,19:09.5,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-11,18:44.0,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-11-11,19:52.7,card,ANON-0000-0000-0206,35.76,Hot Chocolate
2024-11-11,33:32.1,card,ANON-0000-0000-0885,35.76,Cappuccino
2024-11-11,00:46.9,card,ANON-0000-0000-0886,35.76,Latte
2024-11-11,04:15.5,card,ANON-0000-0000-0887,35.76,Hot Chocolate
2024-11-11,08:31.7,card,ANON-0000-0000-0888,35.76,Latte
2024-11-11,09:47.0,card,ANON-0000-0000-0888,35.76,Latte
2024-11-12,03:08.6,card,ANON-0000-0000-0889,35.76,Latte
2024-11-12,15:45.4,card,ANON-0000-0000-0890,35.76,Latte
2024-11-12,39:14.9,card,ANON-0000-0000-0691,35.76,Latte
2024-11-12,47:14.4,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024-11-12,48:04.9,card,ANON-0000-0000-0891,35.76,Hot Chocolate
2024-11-12,49:03.9,card,ANON-0000-0000-0891,35.76,Cocoa
2024-11-12,45:14.3,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-12,07:57.8,card,ANON-0000-0000-0892,35.76,Latte
2024-11-12,09:21.8,card,ANON-0000-0000-0893,35.76,Cocoa
2024-11-13,09:10.9,card,ANON-0000-0000-0894,30.86,Americano with Milk
2024-11-13,37:43.3,card,ANON-0000-0000-0892,35.76,Latte
2024-11-13,19:54.6,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024-11-13,20:58.5,card,ANON-0000-0000-0895,30.86,Americano with Milk
2024-11-13,17:30.2,card,ANON-0000-0000-0896,30.86,Americano with Milk
2024-11-13,46:58.4,card,ANON-0000-0000-0892,35.76,Latte
2024-11-14,36:27.8,card,ANON-0000-0000-0892,35.76,Latte
2024-11-14,06:42.7,card,ANON-0000-0000-0897,25.96,Americano
2024-11-14,48:50.5,card,ANON-0000-0000-0898,21.06,Espresso
2024-11-14,03:45.4,card,ANON-0000-0000-0899,35.76,Cappuccino
2024-11-14,04:56.7,card,ANON-0000-0000-0900,35.76,Latte
2024-11-14,05:49.8,card,ANON-0000-0000-0900,35.76,Cappuccino
2024-11-14,13:08.3,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-11-14,14:21.6,card,ANON-0000-0000-0819,35.76,Cappuccino
2024-11-14,43:26.5,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-11-14,46:37.1,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-11-14,31:30.0,card,ANON-0000-0000-0877,35.76,Cocoa
2024-11-14,32:30.5,card,ANON-0000-0000-0877,35.76,Hot Chocolate
2024-11-14,24:31.6,card,ANON-0000-0000-0019,35.76,Latte
2024-11-14,40:42.3,card,ANON-0000-0000-0901,35.76,Latte
2024-11-15,45:51.1,card,ANON-0000-0000-0902,30.86,Americano with Milk
2024-11-15,05:53.0,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024-11-15,09:00.5,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-15,14:18.6,card,ANON-0000-0000-0904,35.76,Cocoa
2024-11-15,57:33.9,card,ANON-0000-0000-0494,35.76,Latte
2024-11-15,19:50.6,card,ANON-0000-0000-0905,25.96,Americano
2024-11-15,35:41.1,card,ANON-0000-0000-0851,30.86,Americano with Milk
2024-11-15,55:01.5,card,ANON-0000-0000-0906,35.76,Latte
2024-11-15,12:44.9,card,ANON-0000-0000-0907,35.76,Hot Chocolate
2024-11-15,42:21.9,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024-11-15,43:21.2,card,ANON-0000-0000-0287,30.86,Americano with Milk
2024-11-16,21:34.9,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-16,45:51.4,card,ANON-0000-0000-0908,25.96,Cortado
2024-11-16,02:00.7,card,ANON-0000-0000-0909,35.76,Hot Chocolate
2024-11-16,03:06.6,card,ANON-0000-0000-0910,35.76,Latte
2024-11-16,39:25.0,card,ANON-0000-0000-0302,25.96,Americano
2024-11-16,30:15.0,card,ANON-0000-0000-0911,35.76,Cappuccino
2024-11-16,31:50.6,card,ANON-0000-0000-0912,30.86,Americano with Milk
2024-11-16,48:35.8,card,ANON-0000-0000-0913,35.76,Latte
2024-11-16,49:35.1,card,ANON-0000-0000-0913,35.76,Latte
2024-11-16,16:55.5,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-11-16,18:00.5,card,ANON-0000-0000-0914,35.76,Latte
2024-11-16,19:09.0,card,ANON-0000-0000-0914,35.76,Latte
2024-11-16,25:47.4,card,ANON-0000-0000-0915,30.86,Americano with Milk
2024-11-17,29:37.0,card,ANON-0000-0000-0916,30.86,Americano with Milk
2024-11-17,35:19.7,card,ANON-0000-0000-0917,30.86,Americano with Milk
2024-11-17,18:41.8,card,ANON-0000-0000-0918,25.96,Americano
2024-11-17,33:40.2,card,ANON-0000-0000-0919,30.86,Americano with Milk
2024-11-17,27:26.2,card,ANON-0000-0000-0920,35.76,Latte
2024-11-17,28:35.8,card,ANON-0000-0000-0920,35.76,Latte
2024-11-17,10:06.6,card,ANON-0000-0000-0921,35.76,Hot Chocolate
2024-11-17,17:34.3,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024-11-17,18:27.5,card,ANON-0000-0000-0922,35.76,Hot Chocolate
2024-11-18,52:19.6,card,ANON-0000-0000-0769,30.86,Americano with Milk
2024-11-18,53:16.4,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024-11-18,57:22.2,card,ANON-0000-0000-0570,35.76,Latte
2024-11-18,44:49.1,card,ANON-0000-0000-0924,35.76,Latte
2024-11-18,46:52.9,card,ANON-0000-0000-0906,35.76,Latte
2024-11-18,50:54.1,card,ANON-0000-0000-0925,35.76,Latte
2024-11-19,49:00.6,card,ANON-0000-0000-0696,35.76,Cocoa
2024-11-19,51:13.7,card,ANON-0000-0000-0923,30.86,Americano with Milk
2024-11-19,52:13.4,card,ANON-0000-0000-0923,35.76,Latte
2024-11-19,53:38.4,card,ANON-0000-0000-0926,21.06,Espresso
2024-11-19,54:46.9,card,ANON-0000-0000-0927,35.76,Latte
2024-11-19,29:23.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-19,07:09.0,card,ANON-0000-0000-0928,35.76,Latte
2024-11-19,22:40.5,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-19,23:59.4,card,ANON-0000-0000-0012,35.76,Cocoa
2024-11-19,41:03.7,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-11-19,47:41.2,card,ANON-0000-0000-0929,35.76,Cappuccino
2024-11-20,29:38.7,card,ANON-0000-0000-0930,30.86,Americano with Milk
2024-11-20,34:50.1,card,ANON-0000-0000-0906,35.76,Latte
2024-11-20,49:51.7,card,ANON-0000-0000-0931,35.76,Cappuccino
2024-11-20,50:49.8,card,ANON-0000-0000-0931,35.76,Hot Chocolate
2024-11-21,06:11.0,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-21,33:36.1,card,ANON-0000-0000-0906,35.76,Latte
2024-11-21,59:45.3,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-21,00:47.4,card,ANON-0000-0000-0932,35.76,Cocoa
2024-11-21,14:13.6,card,ANON-0000-0000-0906,35.76,Latte
2024-11-21,35:27.4,card,ANON-0000-0000-0933,30.86,Americano with Milk
2024-11-21,39:23.0,card,ANON-0000-0000-0934,25.96,Cortado
2024-11-21,01:02.9,card,ANON-0000-0000-0935,35.76,Hot Chocolate
2024-11-22,50:36.3,card,ANON-0000-0000-0906,35.76,Latte
2024-11-22,03:42.5,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-22,02:32.4,card,ANON-0000-0000-0936,35.76,Latte
2024-11-22,24:26.4,card,ANON-0000-0000-0937,35.76,Cocoa
2024-11-22,33:05.3,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024-11-22,33:49.9,card,ANON-0000-0000-0938,35.76,Latte
2024-11-23,10:46.3,card,ANON-0000-0000-0543,25.96,Cortado
2024-11-23,11:49.0,card,ANON-0000-0000-0543,25.96,Cortado
2024-11-23,05:15.8,card,ANON-0000-0000-0683,35.76,Latte
2024-11-23,02:59.6,card,ANON-0000-0000-0172,35.76,Cappuccino
2024-11-23,09:28.0,card,ANON-0000-0000-0939,25.96,Americano
2024-11-23,10:25.8,card,ANON-0000-0000-0939,25.96,Americano
2024-11-23,41:27.5,card,ANON-0000-0000-0494,35.76,Hot Chocolate
2024-11-23,37:04.2,card,ANON-0000-0000-0940,35.76,Latte
2024-11-24,17:07.5,card,ANON-0000-0000-0570,35.76,Latte
2024-11-25,49:18.0,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-11-25,54:23.5,card,ANON-0000-0000-0941,35.76,Latte
2024-11-25,12:21.0,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-25,38:08.0,card,ANON-0000-0000-0141,25.96,Cortado
2024-11-25,50:58.2,card,ANON-0000-0000-0942,35.76,Latte
2024-11-25,52:41.1,card,ANON-0000-0000-0943,35.76,Latte
2024-11-25,30:56.5,card,ANON-0000-0000-0871,35.76,Hot Chocolate
2024-11-25,01:59.1,card,ANON-0000-0000-0944,30.86,Americano with Milk
2024-11-25,37:58.5,card,ANON-0000-0000-0945,35.76,Hot Chocolate
2024-11-25,42:15.2,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-11-25,43:00.5,card,ANON-0000-0000-0637,35.76,Cappuccino
2024-11-26,54:37.9,card,ANON-0000-0000-0570,35.76,Latte
2024-11-26,02:56.3,card,ANON-0000-0000-0903,35.76,Cocoa
2024-11-26,03:47.3,card,ANON-0000-0000-0946,25.96,Americano
2024-11-26,06:09.1,card,ANON-0000-0000-0947,35.76,Cocoa
2024-11-26,07:10.0,card,ANON-0000-0000-0947,35.76,Cocoa
2024-11-26,03:54.3,card,ANON-0000-0000-0948,35.76,Latte
2024-11-26,05:00.6,card,ANON-0000-0000-0949,35.76,Latte
2024-11-26,11:37.7,card,ANON-0000-0000-0950,25.96,Americano
2024-11-26,12:34.4,card,ANON-0000-0000-0950,30.86,Americano with Milk
2024-11-26,47:24.7,card,ANON-0000-0000-0951,35.76,Cocoa
2024-11-28,41:16.9,card,ANON-0000-0000-0952,35.76,Cappuccino
2024-11-28,14:00.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-11-28,24:42.0,card,ANON-0000-0000-0012,30.86,Americano with Milk
2024-11-28,25:45.5,card,ANON-0000-0000-0019,35.76,Latte
2024-11-28,54:59.7,card,ANON-0000-0000-0507,35.76,Latte
2024-11-28,00:15.7,card,ANON-0000-0000-0748,35.76,Cappuccino
2024-11-29,53:15.8,card,ANON-0000-0000-0696,35.76,Cocoa
2024-11-29,57:42.2,card,ANON-0000-0000-0570,35.76,Latte
2024-11-29,07:31.5,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-11-29,08:30.2,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-11-29,18:06.9,card,ANON-0000-0000-0953,30.86,Americano with Milk
2024-11-29,19:20.3,card,ANON-0000-0000-0954,35.76,Latte
2024-11-29,57:54.7,card,ANON-0000-0000-0955,35.76,Cocoa
2024-11-30,58:12.1,card,ANON-0000-0000-0570,35.76,Cocoa
2024-11-30,04:55.8,card,ANON-0000-0000-0956,25.96,Americano
2024-11-30,05:58.1,card,ANON-0000-0000-0956,35.76,Hot Chocolate
2024-11-30,16:52.0,card,ANON-0000-0000-0494,35.76,Cocoa
2024-11-30,33:44.3,card,ANON-0000-0000-0097,30.86,Americano with Milk
2024-11-30,03:48.5,card,ANON-0000-0000-0957,30.86,Americano with Milk
2024-12-01,15:31.7,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-12-01,16:31.9,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-12-01,22:46.6,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-12-01,34:22.9,card,ANON-0000-0000-0958,30.86,Americano with Milk
2024-12-01,09:12.7,card,ANON-0000-0000-0959,35.76,Cocoa
2024-12-01,09:57.0,card,ANON-0000-0000-0959,35.76,Cocoa
2024-12-01,43:02.3,card,ANON-0000-0000-0960,35.76,Cappuccino
2024-12-01,56:31.2,card,ANON-0000-0000-0961,35.76,Latte
2024-12-01,57:49.4,card,ANON-0000-0000-0962,35.76,Latte
2024-12-01,32:59.5,card,ANON-0000-0000-0963,35.76,Latte
2024-12-01,34:30.0,card,ANON-0000-0000-0964,35.76,Latte
2024-12-01,10:23.6,card,ANON-0000-0000-0965,30.86,Americano with Milk
2024-12-01,11:32.0,card,ANON-0000-0000-0965,30.86,Americano with Milk
2024-12-01,38:28.7,card,ANON-0000-0000-0966,30.86,Americano with Milk
2024-12-02,50:36.6,card,ANON-0000-0000-0696,35.76,Latte
2024-12-02,51:59.4,card,ANON-0000-0000-0967,25.96,Americano
2024-12-02,21:29.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-02,53:14.5,card,ANON-0000-0000-0968,35.76,Cocoa
2024-12-02,04:25.2,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-02,28:23.9,card,ANON-0000-0000-0969,21.06,Espresso
2024-12-02,12:23.9,card,ANON-0000-0000-0970,35.76,Cappuccino
2024-12-02,34:21.7,card,ANON-0000-0000-0971,25.96,Americano
2024-12-02,00:32.3,card,ANON-0000-0000-0972,35.76,Cappuccino
2024-12-03,11:19.1,card,ANON-0000-0000-0570,35.76,Latte
2024-12-03,23:30.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-03,24:27.1,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-03,17:58.4,card,ANON-0000-0000-0973,25.96,Americano
2024-12-03,42:07.6,card,ANON-0000-0000-0974,30.86,Americano with Milk
2024-12-03,43:15.6,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-12-03,45:54.4,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-12-03,50:55.8,card,ANON-0000-0000-0975,35.76,Cocoa
2024-12-03,33:16.9,card,ANON-0000-0000-0685,35.76,Latte
2024-12-03,34:13.1,card,ANON-0000-0000-0685,35.76,Cappuccino
2024-12-03,35:18.9,card,ANON-0000-0000-0685,35.76,Hot Chocolate
2024-12-03,19:13.8,card,ANON-0000-0000-0976,30.86,Americano with Milk
2024-12-03,21:42.1,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-04,32:47.9,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-04,50:30.3,card,ANON-0000-0000-0977,35.76,Latte
2024-12-04,52:15.0,card,ANON-0000-0000-0978,35.76,Latte
2024-12-04,04:14.1,card,ANON-0000-0000-0979,25.96,Americano
2024-12-04,23:01.4,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-04,24:08.0,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-04,26:57.8,card,ANON-0000-0000-0980,30.86,Americano with Milk
2024-12-04,29:47.6,card,ANON-0000-0000-0783,35.76,Hot Chocolate
2024-12-04,45:57.7,card,ANON-0000-0000-0981,30.86,Americano with Milk
2024-12-04,33:54.7,card,ANON-0000-0000-0982,35.76,Hot Chocolate
2024-12-05,53:48.3,card,ANON-0000-0000-0983,25.96,Americano
2024-12-05,20:28.8,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-05,02:51.3,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-05,05:05.5,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-12-05,31:58.3,card,ANON-0000-0000-0579,35.76,Latte
2024-12-05,50:44.6,card,ANON-0000-0000-0984,25.96,Americano
2024-12-05,30:58.3,card,ANON-0000-0000-0985,35.76,Cappuccino
2024-12-05,21:19.5,card,ANON-0000-0000-0906,35.76,Latte
2024-12-05,02:10.0,card,ANON-0000-0000-0771,35.76,Latte
2024-12-06,42:18.5,card,ANON-0000-0000-0906,35.76,Latte
2024-12-06,31:58.0,card,ANON-0000-0000-0938,35.76,Hot Chocolate
2024-12-06,30:33.3,card,ANON-0000-0000-0731,35.76,Latte
2024-12-06,31:30.0,card,ANON-0000-0000-0731,35.76,Hot Chocolate
2024-12-07,17:10.1,card,ANON-0000-0000-0986,30.86,Americano with Milk
2024-12-07,16:42.9,card,ANON-0000-0000-0987,25.96,Americano
2024-12-07,44:04.9,card,ANON-0000-0000-0409,35.76,Latte
2024-12-07,11:13.5,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-07,00:10.0,card,ANON-0000-0000-0988,30.86,Americano with Milk
2024-12-07,28:17.1,card,ANON-0000-0000-0989,25.96,Americano
2024-12-08,29:25.3,card,ANON-0000-0000-0141,25.96,Cortado
2024-12-08,42:38.2,card,ANON-0000-0000-0787,35.76,Latte
2024-12-08,43:42.7,card,ANON-0000-0000-0787,35.76,Cappuccino
2024-12-08,51:40.9,card,ANON-0000-0000-0990,25.96,Cortado
2024-12-08,02:36.2,card,ANON-0000-0000-0991,30.86,Americano with Milk
2024-12-08,03:38.7,card,ANON-0000-0000-0991,30.86,Americano with Milk
2024-12-08,26:29.3,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-12-08,41:48.8,card,ANON-0000-0000-0992,21.06,Espresso
2024-12-08,47:18.9,card,ANON-0000-0000-0097,35.76,Cappuccino
2024-12-08,28:30.1,card,ANON-0000-0000-0993,30.86,Americano with Milk
2024-12-08,41:23.5,card,ANON-0000-0000-0976,30.86,Americano with Milk
2024-12-09,32:40.8,card,ANON-0000-0000-0994,35.76,Cappuccino
